SalePrice,id
118308.89882771837,1771
127724.87502070998,1772
121327.30848493373,1773
139913.39798278274,1774
142607.3217774854,1775
135564.31340715775,1776
108580.25991911581,1777
140566.63849057845,1778
133314.30787655362,1779
173957.8765847364,1780
125647.2281725957,1781
86701.47065310454,1782
142786.58048366217,1783
108449.34678499684,1784
126356.40052342258,1785
137271.40649264483,1786
157566.69536525576,1787
62102.49338302824,1788
97679.32767446048,1789
83500.17814551892,1790
177273.65149409624,1791
158057.75576314324,1792
132886.979650092,1793
155157.41428575877,1794
136935.82903598304,1795
129297.60250562674,1796
109994.28420121068,1797
118384.68820929363,1798
109457.85039431261,1799
132068.965246494,1800
131055.83788761063,1801
130689.6910676627,1802
148496.65514109688,1803
136498.17844683834,1804
132463.80423389986,1805
120425.28361101288,1806
133565.28165118513,1807
125154.57565973836,1808
128004.74839139424,1809
139183.88578066885,1810
98100.41159515223,1811
102087.33111288189,1812
139402.14932353707,1813
103437.91794833154,1814
56275.216431207795,1815
98157.52776511575,1816
108063.46198815628,1817
142601.7058883482,1818
121762.01760683929,1819
48579.399260423466,1820
113496.41379305959,1821
152844.19741608188,1822
43332.9553387957,1823
127187.54931778934,1824
139968.0793797751,1825
105534.54316111367,1826
104467.29830084395,1827
134786.2620614565,1828
122110.63562775342,1829
138666.95765980595,1830
143590.7283260964,1831
63038.144337523794,1832
140584.70605648734,1833
115328.56084084399,1834
107759.75812409462,1835
122105.61999931854,1836
86474.53278645985,1837
128521.27157351577,1838
101071.50585706937,1839
145151.33483816453,1840
132767.93405448826,1841
95416.82575758711,1842
129691.55112691171,1843
147581.3574315349,1844
144770.02668570227,1845
159361.52989490982,1846
184793.93293102997,1847
56336.03002107201,1848
109205.34630843443,1849
117439.12236154827,1850
145481.0732468016,1851
128163.16021742781,1852
121302.22717083969,1853
163301.30359388408,1854
161740.25411350798,1855
226088.03999182096,1856
123003.99255425282,1857
135436.26055121972,1858
118376.2770740111,1859
150735.19686268969,1860
117508.64389391606,1861
325662.00690239045,1862
298277.9835610005,1863
298397.2355814163,1864
336791.7609646754,1865
321835.74972645676,1866
218300.18185433932,1867
276568.37618641596,1868
200066.5261480988,1869
219213.77445486965,1870
253352.46323340165,1871
175186.7681764703,1872
251074.52326452045,1873
157854.7032650865,1874
202064.4893458655,1875
205340.5644647614,1876
209053.96728751244,1877
199823.3460198146,1878
133177.50216815874,1879
129243.33419829741,1880
244230.16853566116,1881
237581.76878336092,1882
177635.40545625464,1883
206212.41698155197,1884
218613.56457063372,1885
282022.6770033533,1886
217873.74269647617,1887
264306.2317499525,1888
173958.3206603536,1889
107798.80055616607,1890
123665.11687830188,1891
96077.72550726494,1892
133995.51748870788,1893
123530.81701569197,1894
132500.2738026665,1895
126169.51983142413,1896
123172.61925593486,1897
109844.14501429466,1898
166417.40809101207,1899
149398.5618268757,1900
187781.4009743066,1901
167320.0107017989,1902
221834.5313064364,1903
144202.32659769402,1904
198470.93380635558,1905
127825.69055169295,1906
210280.91149144602,1907
108875.27010876454,1908
130958.82539028654,1909
118639.76309281023,1910
239222.0169167741,1911
356186.6882549909,1912
127280.63669423803,1913
52967.1266269104,1914
311065.43135429465,1915
64169.62212901434,1916
227310.11706174238,1917
140587.85240755577,1918
171054.8480640116,1919
155031.21865879203,1920
370300.6799246571,1921
317834.54774046876,1922
243975.2229787659,1923
228687.2447578644,1924
194864.4404535899,1925
359970.31445816084,1926
130463.20831304672,1927
166705.48703150862,1928
123835.55932189796,1929
133199.85781668298,1930
136781.96787198982,1931
136314.15767517636,1932
204552.11110265707,1933
182158.00673933423,1934
171924.1830386432,1935
197398.84598569636,1936
187758.94580082648,1937
171346.3635401705,1938
248021.98793844454,1939
195355.95016926416,1940
166365.61849735767,1941
173922.31627853264,1942
225390.8018190389,1943
390240.40490330965,1944
416100.0520777927,1945
122100.75807022453,1946
221056.44013888022,1947
171123.59446301666,1948
254835.01413412896,1949
185450.66774270436,1950
227092.84725547774,1951
197184.35073517705,1952
169591.3819711378,1953
178846.41954994868,1954
134845.20366480722,1955
302805.49717949814,1956
147941.497469564,1957
257434.02900423433,1958
143991.78342267685,1959
111984.20338416286,1960
122842.78243905689,1961
96996.02512310132,1962
104642.73109103629,1963
106477.96332662036,1964
140230.72667823816,1965
135944.54952035673,1966
304844.96177452547,1967
421389.1219277568,1968
385744.4247430064,1969
407903.2610056999,1970
488384.42010692443,1971
377340.5145965764,1972
276230.9265630829,1973
346412.38068413374,1974
614237.8837297765,1975
277963.4867410069,1976
357559.02803962,1977
349448.2591665647,1978
320381.01157084084,1979
202297.9228998089,1980
334101.26853686525,1981
220580.7274862619,1982
204688.05287117025,1983
168247.60077663042,1984
232841.57046862005,1985
214832.59525451277,1986
185787.1560077361,1987
171101.92114752164,1988
190375.8210093926,1989
204364.88884253008,1990
234167.21512342128,1991
211125.61026176688,1992
163812.19092251433,1993
223522.77046772983,1994
180760.8733321779,1995
255448.87539501293,1996
322359.0163187434,1997
306874.4755313068,1998
289609.85343887855,1999
324631.8168408766,2000
293341.6988877427,2001
242222.72887691716,2002
249854.71903917234,2003
280910.22637725837,2004
219112.52090075004,2005
220833.99204207482,2006
252575.25702277868,2007
224691.0594486173,2008
206499.55953417037,2009
190899.73647356048,2010
137203.5060592179,2011
174631.25833828686,2012
177759.3225408005,2013
183343.83754588594,2014
210986.54960753987,2015
192531.98900283806,2016
192095.58504738263,2017
110768.02976601032,2018
130975.436321229,2019
94317.8114446273,2020
96637.30423447797,2021
199507.556795828,2022
149379.7431866819,2023
282575.48322214565,2024
346862.2642749769,2025
174667.96927080973,2026
166361.30732955964,2027
156171.3859369217,2028
173627.58657303377,2029
262339.32654846704,2030
227359.4578576999,2031
249416.13185426834,2032
247627.41572538746,2033
182321.90477789377,2034
231243.38554243147,2035
202683.4965690467,2036
233568.6541407052,2037
344807.0888884456,2038
230633.86287410735,2039
286108.8824916841,2040
358429.8364473941,2041
207877.92245212063,2042
181501.932257239,2043
167965.6109649027,2044
208470.35190220893,2045
165732.16324062968,2046
144427.9913681712,2047
139747.19409468485,2048
143884.17812495775,2049
170804.44137966566,2050
100174.7355436442,2051
124321.1659554708,2052
151107.73913104713,2053
92532.75988037315,2054
162134.52587297288,2055
146805.31462738282,2056
108733.066020356,2057
212558.20375531213,2058
133377.78934693962,2059
176598.94062043237,2060
168246.22527340462,2061
128863.95618266884,2062
121080.10422545245,2063
137634.30193293528,2064
119748.64946320403,2065
167936.35174377178,2066
99952.52404306615,2067
152967.28985016368,2068
86069.79419902126,2069
117519.5582307583,2070
93066.5299954062,2071
133894.78125359942,2072
124260.46451676633,2073
159000.04120645678,2074
149498.45231592914,2075
115253.37508885763,2076
160030.83202439037,2077
123664.80164274234,2078
129573.55929462423,2079
118868.90039275946,2080
127653.22166479036,2081
120465.3787684866,2082
151715.17103789755,2083
108574.26918258637,2084
117295.48822714837,2085
106736.84958717409,2086
122628.57113129285,2087
91654.21075425869,2088
80821.12984433124,2089
118956.84188562613,2090
116526.31801621038,2091
121451.74197743702,2092
113449.05136583728,2093
106324.12412817462,2094
157811.98007877392,2095
88436.69566551037,2096
98609.03170844023,2097
161354.2200232384,2098
52684.977413594206,2099
69172.90678251875,2100
112580.67100996674,2101
118075.8481607233,2102
108393.49244625853,2103
129187.44144248532,2104
130888.50007080541,2105
75280.81729244757,2106
180983.74510243582,2107
118107.95374916233,2108
114376.2585752349,2109
119442.57492706503,2110
126855.39442476437,2111
138552.52677742083,2112
121023.93305833252,2113
125194.3075025204,2114
167120.2475051506,2115
112742.75744652239,2116
145894.1623371324,2117
126870.33935674874,2118
118030.34152390157,2119
105425.78429795006,2120
3.9326571118285443e+28,2121
120444.12080276232,2122
82861.17434825306,2123
156238.5537746491,2124
117385.40093611662,2125
155460.8155941465,2126
173991.16332844153,2127
117674.80898811221,2128
80914.19019939014,2129
136863.24778444268,2130
132772.1033763071,2131
108710.73626574046,2132
126172.33990850016,2133
116341.7539871716,2134
102122.25577344923,2135
82948.12881042589,2136
105693.16885263438,2137
140591.03012999037,2138
147093.7467830361,2139
136003.58681216306,2140
165359.82360186448,2141
129512.13564067174,2142
152851.90208208092,2143
123608.37854306206,2144
139626.19937049714,2145
175706.04357481378,2146
147999.4075853572,2147
126255.6394728455,2148
139764.9837777359,2149
242190.55193069155,2150
114260.10548956752,2151
166963.81768600113,2152
160214.4192242267,2153
102094.10983240948,2154
133241.13048802808,2155
242316.79986933636,2156
224699.76862362763,2157
246679.33512826922,2158
220031.43576950926,2159
182188.6529052522,2160
228428.86537513902,2161
376643.5803423777,2162
339375.92114627233,2163
251709.66357000003,2164
210577.95383630876,2165
163938.76501437472,2166
220390.55952343476,2167
202493.7722636385,2168
193516.6207345684,2169
212459.0983786553,2170
165152.95131330824,2171
133662.45612597011,2172
194915.81121327545,2173
221654.77713100694,2174
284684.1230286541,2175
314432.1115032574,2176
233852.76726011347,2177
207752.41556752397,2178
135052.57685520986,2179
214765.19347332453,2180
193847.16334913403,2181
227156.85826908267,2182
189068.65574191854,2183
117256.82163608047,2184
125046.73091581845,2185
151265.86627616634,2186
148503.56060301478,2187
151858.59846822126,2188
271954.2135769475,2189
78922.73024751092,2190
76751.30012526961,2191
85424.61850762668,2192
112020.5894015153,2193
100764.39076988833,2194
101950.89254252672,2195
102631.0291832477,2196
118243.20728959866,2197
164410.80417597762,2198
185500.31867691112,2199
142135.21203929992,2200
147412.19246984238,2201
216235.99650148215,2202
136358.59151495545,2203
194022.73146034894,2204
131793.97745818848,2205
141237.18066192477,2206
214360.82049036084,2207
274051.19941284443,2208
262707.3920507845,2209
120714.00306344999,2210
122849.49794587599,2211
125194.76204992474,2212
110008.32469798559,2213
140366.11492036612,2214
103084.05852299747,2215
152936.04616197603,2216
62271.365834903736,2217
69606.13168197597,2218
63198.373727810904,2219
55059.0561257183,2220
312032.6504869402,2221
291976.4408458742,2222
285051.9883346323,2223
205461.96589483166,2224
117531.33622539646,2225
178893.53169819803,2226
189190.41638324503,2227
268367.94958243426,2228
251683.85161124534,2229
159015.51187352353,2230
212265.71654363905,2231
182475.5086050791,2232
185464.97450934767,2233
241570.6217819594,2234
224661.71797406257,2235
251235.56610874558,2236
296378.1293819721,2237
199237.88945943717,2238
101799.03179749125,2239
149281.48021969642,2240
162590.40395139533,2241
120771.12580692266,2242
127950.72255123737,2243
104333.59949495546,2244
99137.55414026442,2245
141414.8119604382,2246
113244.8791429893,2247
116670.89485029064,2248
113997.91070148026,2249
127404.92420015731,2250
104166.33683011416,2251
184672.4217358295,2252
157948.1533497612,2253
182839.68004715844,2254
186060.0804294149,2255
168521.05930807407,2256
209570.8956290824,2257
157307.36031971485,2258
173671.86906093752,2259
145579.07001340273,2260
204505.92362051335,2261
217985.27880550537,2262
402241.5986760508,2263
527400.3900879368,2264
164875.70673935072,2265
318284.58380863775,2266
369962.8203773358,2267
468905.1107478178,2268
151085.03278183597,2269
195336.4730307301,2270
208662.48205033885,2271
183567.75622828453,2272
157364.18270296598,2273
181898.96060082616,2274
151325.65300465413,2275
186687.82490428773,2276
183133.49670562762,2277
149381.38056917285,2278
135325.77130262274,2279
113120.37681580143,2280
158404.81922177013,2281
179231.9360192855,2282
110609.41657976214,2283
116949.48336086892,2284
137206.50351333705,2285
123059.71146883695,2286
376548.670237016,2287
285409.1743735518,2288
371550.4864053856,2289
450096.85247978143,2290
349656.6906244818,2291
452501.43462176266,2292
473435.1652197869,2293
402206.17764783103,2294
489402.7470027585,2295
282860.8616621669,2296
361114.88564562827,2297
363876.70901248313,2298
350120.3753395988,2299
340917.5891840605,2300
340600.2249650577,2301
259855.32548920964,2302
252264.92050744375,2303
255533.5706903116,2304
199705.16242677905,2305
193654.9247489808,2306
207132.5428258039,2307
234669.51760083323,2308
286465.0864160981,2309
211578.12638423772,2310
203248.09437552965,2311
170432.48945601212,2312
172729.38635483477,2313
175476.69637170178,2314
178844.36766407973,2315
197297.00815651938,2316
193793.16772280773,2317
177661.28798497192,2318
182309.58102380246,2319
182884.03021493505,2320
240616.8094456615,2321
184514.19701057248,2322
199006.5544435335,2323
182025.62715587558,2324
211667.13465402464,2325
175226.21127764357,2326
197807.2584561889,2327
219429.73621748612,2328
194688.55395763827,2329
181053.33333502262,2330
336431.3134919028,2331
391607.66262403684,2332
322615.0173614106,2333
265625.27649289893,2334
299214.49603524857,2335
300211.22759804316,2336
195070.79606189253,2337
256162.6310448262,2338
213683.04179634107,2339
377270.2938334747,2340
201261.65281611594,2341
235706.2932620901,2342
230676.10498496678,2343
212579.43929830487,2344
228411.7404998675,2345
214168.63177384736,2346
202042.1885081448,2347
246840.86818267018,2348
197649.31393131852,2349
308589.1701446872,2350
263250.1709724012,2351
254425.08997767942,2352
242719.76866228803,2353
144716.82881913485,2354
146806.4014409439,2355
145700.7258389278,2356
184800.95457005734,2357
206784.82309094624,2358
135326.86607827563,2359
111344.1139640704,2360
146618.6518938492,2361
256904.02954233557,2362
132548.6357323357,2363
146060.72088695836,2364
206572.001882445,2365
191539.81746867968,2366
221625.3909618169,2367
220327.12425050093,2368
211629.50280402804,2369
173091.0090616072,2370
164188.7806682093,2371
199708.58849285866,2372
300828.1375634844,2373
322710.51896932296,2374
242021.57248710774,2375
289563.31354318303,2376
320107.46662598406,2377
157220.58751049766,2378
199539.440658863,2379
153392.5551232446,2380
171427.93710152392,2381
206392.23056277752,2382
197419.66738047445,2383
234129.34958012743,2384
157900.0551316844,2385
130235.19004324553,2386
135549.50646787023,2387
103287.32422661103,2388
112517.06180142648,2389
159988.4897068118,2390
143941.33582344948,2391
116679.74211214803,2392
175495.54295120318,2393
143828.14441245643,2394
213089.92112533966,2395
139334.55924818237,2396
231338.31549803988,2397
129629.82230949942,2398
69993.779632091,2399
66592.28778335551,2400
132630.3258987317,2401
139117.78733086944,2402
149420.20792536752,2403
163255.32487345437,2404
157896.43251599855,2405
141111.9976610867,2406
121722.49697088698,2407
141539.26169927124,2408
116944.94909016596,2409
167530.02976134533,2410
111604.32571930034,2411
158784.9299305787,2412
131194.31711316717,2413
180381.88700165247,2414
134837.66210593135,2415
128147.72224442543,2416
138860.06761579157,2417
138582.84813293032,2418
127527.72286077615,2419
117724.18064677625,2420
156438.86684378856,2421
105545.35922565413,2422
117776.2862270274,2423
151906.48661594477,2424
173119.35267049086,2425
129686.30657588816,2426
127671.90005589153,2427
188432.84196428192,2428
110464.67968016202,2429
131067.87576391995,2430
110735.8514533923,2431
153708.79512697796,2432
146355.156085812,2433
136641.51332277674,2434
150723.01616705203,2435
109092.14532014701,2436
101933.46312709643,2437
125245.40596779119,2438
96776.24229567141,2439
124167.84344846057,2440
88206.0128920957,2441
94998.83103607333,2442
132105.32791681815,2443
128451.93121064521,2444
89782.71269465289,2445
138113.83547527163,2446
177809.00362068255,2447
124385.80697698628,2448
108723.2494875686,2449
157432.0881396633,2450
105686.60010613741,2451
197113.05797068842,2452
93605.02894377905,2453
121009.36991896738,2454
113503.04113486898,2455
144340.51363977802,2456
146517.246413262,2457
132898.6454259897,2458
111869.8734809697,2459
143426.30480074443,2460
131052.03983477248,2461
135403.3100452454,2462
130181.00352748582,2463
172711.08007819633,2464
136629.3734412391,2465
119290.95971017677,2466
120236.09405701834,2467
92055.1455021083,2468
90988.13614209849,2469
203210.5976689331,2470
232645.96396725182,2471
158803.2117825229,2472
123852.4956214301,2473
73102.28634945558,2474
197653.01778614608,2475
118848.70688623375,2476
130541.47993262709,2477
157230.83837060377,2478
107159.82199875754,2479
149724.5340147802,2480
119404.98253329917,2481
113973.07759841549,2482
106169.3446531197,2483
116791.91563532426,2484
129001.47078148933,2485
153163.7775625538,2486
155073.50832245228,2487
163257.0986854689,2488
158081.91926954206,2489
144782.25170399807,2490
92171.63404548507,2491
211225.93474969506,2492
158266.79828931304,2493
145872.58847984095,2494
86337.18982541647,2495
239824.31422599065,2496
150105.94861891682,2497
111592.06062500845,2498
84895.44260920555,2499
132244.76063010065,2500
139737.68099644102,2501
141639.3235552677,2502
101054.75123935327,2503
188351.36706950396,2504
236230.88589051078,2505
243665.93139789155,2506
271789.006845907,2507
241889.65468611396,2508
215353.98842180384,2509
213237.40444586606,2510
172130.31964436965,2511
206796.4714117546,2512
226229.29523385162,2513
284683.77645542956,2514
157747.05888528613,2515
178376.88324787765,2516
152313.06674992334,2517
161530.49650773284,2518
239896.99307543685,2519
220954.43875979516,2520
184648.26103412968,2521
227058.47293509613,2522
112118.68381023224,2523
138353.8527466139,2524
162006.2715834797,2525
145117.3724207025,2526
118808.37533527438,2527
139322.23689393615,2528
141528.67893829843,2529
130565.88311410368,2530
262828.4428886578,2531
223262.2720018367,2532
191189.94848016853,2533
239740.73923575698,2534
287974.1321039261,2535
226265.53338844626,2536
251082.33474234954,2537
179342.48583791792,2538
184173.95930284608,2539
182179.64462167904,2540
178734.73569789578,2541
164428.50464340128,2542
112814.4852929608,2543
115250.24029121498,2544
137758.71851287677,2545
118590.04317620253,2546
125117.98307418871,2547
150692.46394790392,2548
152935.0879661699,2549
589328.5769805188,2550
139162.3377752095,2551
129317.98814992516,2552
71267.70615682405,2553
88563.348792264,2554
112371.39009945368,2555
95247.76043483836,2556
102025.09959091047,2557
137032.49677740873,2558
149811.2569871514,2559
155937.42163221093,2560
145448.3520218703,2561
150245.26914819458,2562
153041.62678760718,2563
213934.3790460255,2564
148140.81702129185,2565
169958.27383804932,2566
146021.10626109265,2567
197734.80226987155,2568
247602.9233190502,2569
115551.90139692943,2570
207128.96910484484,2571
144518.56415582437,2572
222724.08345945156,2573
367665.59019624477,2574
133723.2971970659,2575
122172.64853641934,2576
149545.6167489024,2577
76904.12974756758,2578
54113.10023202244,2579
77956.99056489233,2580
90265.59872750843,2581
97920.30515017432,2582
287524.60011547105,2583
182234.9807354188,2584
187655.00221723443,2585
217723.6248513546,2586
196501.07368419674,2587
143933.35645864357,2588
151139.0286460817,2589
190770.40132408743,2590
241261.8440862071,2591
212613.56842843362,2592
238016.39172321634,2593
185076.48416170516,2594
204400.67192165393,2595
281094.5112293911,2596
191009.56045941086,2597
286605.9061968556,2598
348147.01143629104,2599
148304.5865234627,2600
134138.17369738777,2601
81865.87346064048,2602
92850.41646096851,2603
89574.03215825946,2604
79081.4566793086,2605
142072.19964778487,2606
199181.61429904227,2607
180528.05981638876,2608
170576.52729809342,2609
105519.7444008844,2610
133263.28760404693,2611
166184.07454831403,2612
124613.25791168134,2613
122971.47418335917,2614
155020.85931843444,2615
141957.55616336458,2616
187864.55377844025,2617
189208.69290885705,2618
197199.70296639524,2619
188112.91703836943,2620
176316.64932972574,2621
175456.59793798337,2622
233940.17712289246,2623
300402.38404762227,2624
294351.85211737634,2625
176518.99713930485,2626
166893.4784993594,2627
553063.3227090924,2628
526808.9560000784,2629
398758.1105658075,2630
490854.30820931366,2631
432451.7467875014,2632
318346.1101902957,2633
455342.85415300593,2634
148987.27635429188,2635
169052.3280172287,2636
173873.78640102095,2637
262159.23428299284,2638
189309.97588337585,2639
143935.98834645882,2640
102196.91912240394,2641
181591.03762617626,2642
107389.02850176128,2643
115646.02840291633,2644
111358.67918352017,2645
95124.57936397569,2646
104448.52256101689,2647
146089.7558449628,2648
159395.14996753048,2649
125781.55148670416,2650
139537.30582012437,2651
406249.1748101814,2652
261900.2548338012,2653
273309.0870975196,2654
425347.7878028927,2655
333125.59537438425,2656
354473.7969694402,2657
309294.8594859211,2658
311172.7962577847,2659
377555.9269727636,2660
354664.6815128932,2661
376445.33154895535,2662
301556.479100483,2663
280911.9258390969,2664
337073.13942542864,2665
280160.2254263352,2666
174080.6376948279,2667
178468.0449352303,2668
183085.9493858587,2669
264576.61500881973,2670
183111.6593540934,2671
196984.10853978328,2672
201917.38347119823,2673
200172.07076001223,2674
171945.94640326564,2675
189405.9190207479,2676
202021.8707134005,2677
226999.09997414346,2678
281779.7509151049,2679
296559.55116550776,2680
402617.6624856708,2681
316963.237735592,2682
514673.47063185053,2683
318514.7988727074,2684
340019.9901554508,2685
242419.5312472478,2686
294533.3734078538,2687
214388.98847150762,2688
208529.63889094052,2689
405113.38504832366,2690
194819.85524379488,2691
145605.7090899907,2692
201688.55671709595,2693
135180.69235942484,2694
191790.7117183586,2695
181566.58073325056,2696
185394.0785691191,2697
179109.29911081024,2698
171271.13188172347,2699
153883.9728596349,2700
143869.41502100485,2701
103875.43861591275,2702
118424.28341479127,2703
142071.52404511836,2704
112472.47973189768,2705
101912.91197396757,2706
113633.11792458968,2707
134316.5935079174,2708
101854.46058972909,2709
130385.82919465385,2710
228133.61821302498,2711
395932.31097672816,2712
169739.5511125469,2713
148726.05045130447,2714
172564.6257619914,2715
143312.74033296312,2716
201179.66687313057,2717
222265.85616289807,2718
158478.87534691917,2719
174150.0953892681,2720
131545.73647782148,2721
156481.34988757476,2722
134901.66436403384,2723
125813.07970186418,2724
130210.46642105574,2725
148088.67264801924,2726
174563.55527464824,2727
191529.64346564293,2728
152549.67737562078,2729
151417.68016473937,2730
130361.43787736226,2731
133021.64079164277,2732
160788.34082643053,2733
