id,price_doc
30627,6029024.0
30628,6758558.0
30629,5255610.0
30630,4856381.5
30631,6798268.5
30632,4112076.0
30633,6031732.5
30634,11587727.0
30635,10043962.0
30636,5875107.5
30637,10223929.0
30638,6335450.5
30639,7884753.5
30640,4661601.5
30641,7972114.5
30642,6588322.5
30643,7300861.5
30644,9951173.0
30645,7601417.0
30646,4909898.5
30647,5177036.5
30648,27137068.0
30649,2648418.25
30650,4583207.0
30651,3329212.5
30652,4705045.5
30653,7923589.5
30654,4808898.0
30655,11960533.0
30656,4143675.25
30657,6432765.0
30658,9563673.0
30659,5162639.5
30660,8291213.0
30661,7545327.0
30662,8795550.0
30663,15468459.0
30664,12178302.0
30665,6636551.5
30666,2725770.5
30667,4535620.5
30668,8607942.0
30669,5416146.0
30670,2599629.25
30671,8025106.5
30672,13819579.0
30673,10177642.0
30674,11167128.0
30675,2165300.0
30676,6923790.0
30677,4738715.5
30678,15596977.0
30679,5415552.0
30680,5322447.0
30681,2541058.5
30682,8414347.0
30683,10005109.0
30684,4242170.5
30685,6420433.5
30686,10611594.0
30687,5262491.0
30688,4766726.5
30689,14110408.0
30690,27012510.0
30691,4664385.5
30692,6019969.0
30693,10721025.0
30694,5931280.0
30695,7491572.5
30696,7610520.5
30697,14450400.0
30698,6262076.0
30699,5292169.5
30700,5311742.5
30701,9905479.0
30702,6233464.5
30703,3985857.0
30704,11777438.0
30705,8720771.0
30706,26329002.0
30707,3835969.75
30708,12834643.0
30709,6230255.0
30710,6278628.5
30711,4895652.0
30712,4286996.5
30713,7247362.5
30714,6243578.5
30715,4286363.0
30716,9938844.0
30717,6631446.0
30718,10253359.0
30719,15775111.0
30720,5792004.0
30721,5072112.5
30722,7088314.0
30723,6718957.5
30724,13580774.0
30725,6950345.0
30726,12301098.0
30727,10416534.0
30728,11861798.0
30729,3668989.25
30730,5880118.5
30731,6503957.5
30732,3974382.5
30733,11140875.0
30734,7470519.0
30735,5861871.0
30736,5767453.5
30737,6073216.5
30738,5682815.5
30739,3662141.0
30740,7427101.0
30741,12977144.0
30742,4496716.0
30743,5288824.5
30744,9781435.0
30745,7094461.5
30746,5962905.0
30747,14680901.0
30748,19025332.0
30749,5480345.0
30750,6733660.0
30751,3388577.5
30752,7790686.5
30753,9797119.0
30754,5703583.0
30755,4734108.0
30756,6912435.5
30757,4962528.5
30758,9817284.0
30759,6619680.5
30760,4447762.0
30761,9472954.0
30762,7138998.0
30763,12301098.0
30764,6496444.0
30765,5883360.5
30766,3788991.25
30767,10484245.0
30768,4568496.0
30769,7023205.5
30770,6616834.0
30771,3128633.25
30772,8115747.5
30773,7880423.5
30774,5804705.5
30775,11782583.0
30776,5921689.0
30777,6763219.5
30778,8783103.0
30779,6493341.0
30780,7789267.5
30781,6832828.0
30782,5308861.0
30783,5890906.5
30784,3777136.0
30785,5178740.0
30786,4469260.0
30787,6623848.5
30788,5911882.0
30789,7551431.5
30790,6917051.5
30791,10881137.0
30792,7734365.5
30793,9554757.0
30794,14490310.0
30795,10916101.0
30796,9418491.0
30797,15485374.0
30798,3065897.0
30799,10865789.0
30800,13746968.0
30801,6552968.5
30802,16183341.0
30803,2385954.25
30804,3652876.75
30805,13434207.0
30806,7492780.0
30807,5938791.0
30808,10756829.0
30809,5388104.5
30810,11417001.0
30811,4318754.0
30812,5576855.5
30813,5016593.0
30814,2805751.25
30815,4067736.0
30816,7146007.0
30817,2068241.25
30818,7388986.0
30819,7876877.0
30820,4653908.0
30821,25131120.0
30822,8472282.0
30823,7719163.5
30824,3748303.25
30825,5397789.0
30826,10311371.0
30827,5468301.0
30828,5938168.0
30829,4999976.5
30830,9275319.0
30831,5633867.0
30832,6394347.5
30833,5191666.0
30834,4386216.0
30835,7001444.5
30836,6915725.5
30837,5339972.5
30838,4260585.5
30839,5965828.5
30840,12010689.0
30841,8991062.0
30842,7553506.0
30843,4692015.0
30844,7634844.0
30845,8708753.0
30846,4625479.0
30847,5785699.5
30848,8427011.0
30849,4617365.0
30850,4226623.0
30851,5206004.5
30852,6906840.5
30853,4117620.75
30854,5632980.5
30855,7270005.5
30856,7916263.0
30857,2558576.5
30858,4634730.0
30859,6250823.0
30860,5933000.0
30861,8016554.5
30862,5731987.5
30863,5132796.5
30864,6249231.5
30865,11091685.0
30866,6876476.5
30867,6275659.0
30868,7893571.5
30869,5594306.0
30870,4710617.5
30871,7655536.0
30872,5320889.0
30873,4010768.0
30874,4880185.0
30875,5106996.5
30876,5334307.5
30877,9835820.0
30878,5966164.5
30879,10711643.0
30880,6651460.5
30881,2089075.625
30882,9417485.0
30883,3040498.0
30884,6077081.0
30885,5167989.5
30886,7736563.5
30887,5275581.0
30888,4779599.5
30889,4926582.0
30890,7377445.5
30891,3782388.0
30892,3831381.25
30893,4756101.0
30894,5745790.5
30895,4524427.0
30896,6340177.0
30897,8253353.5
30898,7135581.0
30899,7105098.5
30900,3361229.75
30901,6966530.5
30902,2171129.0
30903,7122425.5
30904,8240541.5
30905,6017541.0
30906,6240221.0
30907,11860712.0
30908,4241656.5
30909,13233802.0
30910,7708173.0
30911,4146066.75
30912,6889401.0
30913,20032072.0
30914,5082406.5
30915,6336417.5
30916,6111114.5
30917,9815973.0
30918,6614531.0
30919,4682244.0
30920,5011051.0
30921,4062882.25
30922,6050116.0
30923,3278939.0
30924,5380366.0
30925,14321657.0
30926,6634469.5
30927,7496061.0
30928,5108048.5
30929,5364038.0
30930,10289760.0
30931,11199016.0
30932,4771770.5
30933,5068945.0
30934,13713080.0
30935,7007323.0
30936,7512413.5
30937,8679568.0
30938,4055032.0
30939,9356075.0
30940,7213691.5
30941,6048610.5
30942,3878582.0
30943,7010277.5
30944,5508530.5
30945,3891906.25
30946,14874708.0
30947,6505012.0
30948,8940785.0
30949,6759061.0
30950,6409415.5
30951,15321758.0
30952,8062972.0
30953,10183895.0
30954,5068490.5
30955,7020292.5
30956,7105600.0
30957,6157218.0
30958,25666068.0
30959,8180898.0
30960,7519997.5
30961,7627093.5
30962,8909224.0
30963,4040413.25
30964,4456997.5
30965,7467413.0
30966,11546470.0
30967,12119676.0
30968,3373542.0
30969,3424769.5
30970,6376237.5
30971,9984902.0
30972,3507530.75
30973,5621372.5
30974,5445034.5
30975,7395359.0
30976,5433539.5
30977,6634178.5
30978,7321011.0
30979,3166300.75
30980,7544636.5
30981,6190838.5
30982,7148801.5
30983,4065657.25
30984,6071450.0
30985,3904877.5
30986,10211398.0
30987,8179002.5
30988,6127934.0
30989,6926352.0
30990,13955037.0
30991,8919153.0
30992,2738726.0
30993,7293742.0
30994,5674183.5
30995,6708028.5
30996,6105330.0
30997,7631786.5
30998,7401441.0
30999,6651555.5
31000,7870037.0
31001,6777489.0
31002,8849634.0
31003,8541117.0
31004,4272642.0
31005,2916340.25
31006,7753463.5
31007,5195911.0
31008,5558044.0
31009,6506532.0
31010,6608509.5
31011,4468531.5
31012,6191795.0
31013,7110813.0
31014,11700818.0
31015,5441665.5
31016,4417815.0
31017,9995267.0
31018,3930620.25
31019,4489971.0
31020,6807851.5
31021,12304289.0
31022,21958334.0
31023,10346478.0
31024,4356555.0
31025,6568122.0
31026,5828475.0
31027,4693268.5
31028,4135491.5
31029,8372562.5
31030,7501159.5
31031,8932705.0
31032,9760971.0
31033,8881966.0
31034,7019435.5
31035,11121979.0
31036,6139340.5
31037,24190314.0
31038,4414252.0
31039,9736130.0
31040,5816009.5
31041,4391075.5
31042,3679389.0
31043,5788547.0
31044,8380279.5
31045,7539105.5
31046,14536428.0
31047,7718339.0
31048,5261758.5
31049,5140767.0
31050,7629509.0
31051,6995758.0
31052,4034137.5
31053,16413003.0
31054,6759886.0
31055,5564742.5
31056,12363053.0
31057,5504964.5
31058,7805441.0
31059,3115841.5
31060,7572540.0
31061,6890347.0
31062,7204252.0
31063,3592065.75
31064,5434285.5
31065,9345998.0
31066,4720961.0
31067,8831727.0
31068,4417912.0
31069,4664238.5
31070,5364570.0
31071,2996129.75
31072,7910610.5
31073,2097878.25
31074,7555811.5
31075,7228628.5
31076,6669055.0
31077,6003652.0
31078,4419471.0
31079,5792053.5
31080,7021370.5
31081,2751142.0
31082,12032771.0
31083,5460442.5
31084,10008011.0
31085,12661208.0
31086,3955419.75
31087,4556000.5
31088,7946875.0
31089,6586714.5
31090,37486136.0
31091,3409784.75
31092,7494824.0
31093,6758480.5
31094,6267919.5
31095,5066557.5
31096,21455480.0
31097,11032397.0
31098,10059722.0
31099,17279698.0
31100,4781788.0
31101,4147921.5
31102,6325682.0
31103,10930894.0
31104,4587676.0
31105,8327928.0
31106,4510167.5
31107,7953600.0
31108,6672057.5
31109,6218288.0
31110,9927249.0
31111,10765655.0
31112,6081730.5
31113,3668705.75
31114,4210478.5
31115,6321406.5
31116,5517042.0
31117,5955886.0
31118,4066657.75
31119,2576431.25
31120,5175471.5
31121,5669991.0
31122,5828686.5
31123,5164343.5
31124,5387421.0
31125,13368821.0
31126,20125940.0
31127,5882609.0
31128,5642421.5
31129,6002724.5
31130,11889251.0
31131,7482933.0
31132,8154788.0
31133,10674055.0
31134,6376189.0
31135,9205034.0
31136,9454957.0
31137,4762796.0
31138,7131125.0
31139,4286808.5
31140,6387984.5
31141,5036943.0
31142,8873297.0
31143,5015698.5
31144,4175855.75
31145,5500021.5
31146,4960825.0
31147,10014178.0
31148,6757340.0
31149,2193504.0
31150,8498420.0
31151,3560745.25
31152,8198604.0
31153,6083105.5
31154,14852595.0
31155,6499710.0
31156,7587265.0
31157,4296394.0
31158,9020177.0
31159,6657337.0
31160,5053417.5
31161,3427050.0
31162,4605293.5
31163,5407650.5
31164,6226768.0
31165,6298761.5
31166,6034396.5
31167,6427405.5
31168,10799919.0
31169,5962677.5
31170,5603650.5
31171,10674218.0
31172,6065385.0
31173,9453479.0
31174,7913825.0
31175,20936530.0
31176,5427190.0
31177,8416385.0
31178,4377954.0
31179,4546785.5
31180,4490489.5
31181,8877444.0
31182,7088679.0
31183,8232631.5
31184,5713273.5
31185,4268573.0
31186,7578637.5
31187,3709124.0
31188,5141203.0
31189,5431575.5
31190,6554449.5
31191,13788090.0
31192,4014935.5
31193,5204396.5
31194,9322693.0
31195,6514367.5
31196,4295066.5
31197,15237562.0
31198,6021697.5
31199,7000029.0
31200,10691089.0
31201,3715921.75
31202,3966241.75
31203,6778497.5
31204,3643041.5
31205,8807503.0
31206,5674151.0
31207,4406042.5
31208,4740496.5
31209,4488318.5
31210,5827286.0
31211,7587055.5
31212,5033149.5
31213,10568993.0
31214,7268508.5
31215,5349157.0
31216,6070379.0
31217,7531509.5
31218,8530144.0
31219,3630631.75
31220,7494266.5
31221,3981381.75
31222,6789036.5
31223,8638847.0
31224,7354145.0
31225,13122102.0
31226,6587298.5
31227,8479427.0
31228,8535499.0
31229,4901042.5
31230,5533799.0
31231,4377971.0
31232,8131063.5
31233,6884573.5
31234,5581559.0
31235,6202652.0
31236,6199198.5
31237,9819456.0
31238,6989849.5
31239,8328690.5
31240,4622388.0
31241,6768130.0
31242,7516376.5
31243,3902964.0
31244,7597170.0
31245,8507340.0
31246,10024154.0
31247,6041559.5
31248,4786492.0
31249,8706470.0
31250,6083215.5
31251,7551439.0
31252,6644125.5
31253,7777880.5
31254,5948461.5
31255,13186533.0
31256,6089960.5
31257,5876816.5
31258,8763967.0
31259,11408467.0
31260,7488522.5
31261,25272394.0
31262,6016479.5
31263,6318543.5
31264,3950387.0
31265,9234348.0
31266,7912761.0
31267,4124644.0
31268,4485353.5
31269,7399408.5
31270,4234862.0
31271,5720617.5
31272,15482775.0
31273,6942607.5
31274,5624391.5
31275,5168832.0
31276,5436281.0
31277,4884948.5
31278,12362393.0
31279,15070585.0
31280,6376280.0
31281,7479001.5
31282,10612262.0
31283,6847995.5
31284,3793232.25
31285,5694099.5
31286,7838719.0
31287,8763332.0
31288,4544089.0
31289,8927016.0
31290,5889198.5
31291,6551825.0
31292,4006746.0
31293,7505768.0
31294,4094021.5
31295,19237374.0
31296,8661765.0
31297,6873585.0
31298,3753887.5
31299,8706470.0
31300,6888323.5
31301,6851915.0
31302,5210470.0
31303,8486879.0
31304,7466679.5
31305,8336740.5
31306,3111114.5
31307,6700362.5
31308,8160031.5
31309,9088444.0
31310,43564208.0
31311,4692373.0
31312,5784540.5
31313,12918910.0
31314,6896040.0
31315,8814082.0
31316,13267213.0
31317,15300761.0
31318,7233221.5
31319,7168511.5
31320,6542309.5
31321,7421189.0
31322,7361049.5
31323,7655346.5
31324,6358360.5
31325,6332496.5
31326,5131181.5
31327,7550603.5
31328,13210701.0
31329,6068822.0
31330,11458363.0
31331,8395110.0
31332,5490687.5
31333,4993462.0
31334,4492785.5
31335,8560338.0
31336,7865332.0
31337,7492130.0
31338,4449514.5
31339,4765067.5
31340,5922846.5
31341,10006026.0
31342,3590373.75
31343,3239110.0
31344,3602759.5
31345,5227058.5
31346,3933785.25
31347,7816958.0
31348,12700875.0
31349,10353210.0
31350,3594882.75
31351,4976409.5
31352,9451568.0
31353,4981404.5
31354,7677902.0
31355,9205912.0
31356,4567193.5
31357,5431575.5
31358,2652576.5
31359,6762697.5
31360,9485665.0
31361,4456504.5
31362,10224027.0
31363,6095777.0
31364,3368935.0
31365,3820541.0
31366,6643834.0
31367,9491348.0
31368,6735034.5
31369,4574059.0
31370,8598564.0
31371,8567598.0
31372,7211050.0
31373,4754999.0
31374,6906900.0
31375,6136677.0
31376,7028841.0
31377,7390839.5
31378,5602881.0
31379,30344346.0
31380,4797217.5
31381,7538997.5
31382,5140781.5
31383,7261884.5
31384,15878381.0
31385,13926905.0
31386,8579839.0
31387,9527551.0
31388,5547077.0
31389,4715112.0
31390,6611106.5
31391,6061817.0
31392,10726589.0
31393,8603133.0
31394,5218436.5
31395,4326631.5
31396,9049489.0
31397,6779053.5
31398,2662354.0
31399,11893560.0
31400,4672960.5
31401,12145316.0
31402,9763392.0
31403,5435016.5
31404,4777763.0
31405,4530109.0
31406,6132254.0
31407,3189637.25
31408,6728146.0
31409,3542367.25
31410,10665915.0
31411,7497676.5
31412,11006503.0
31413,6392384.5
31414,3760649.0
31415,15832867.0
31416,6268117.0
31417,4189841.5
31418,6735034.5
31419,9393088.0
31420,8952713.0
31421,7409739.5
31422,6717509.5
31423,7655974.0
31424,15439278.0
31425,5325849.0
31426,4776328.0
31427,6183940.5
31428,6982860.0
31429,14744603.0
31430,5151893.0
31431,6286327.5
31432,5573904.5
31433,6022846.0
31434,4137917.5
31435,11896169.0
31436,9503267.0
31437,12916372.0
31438,8254794.0
31439,10458640.0
31440,7006046.5
31441,6582865.0
31442,7758434.0
31443,8713007.0
31444,5555357.0
31445,10365915.0
31446,12649912.0
31447,6612128.0
31448,6932623.5
31449,8495138.0
31450,6198654.5
31451,6959060.5
31452,12103043.0
31453,3341924.0
31454,5173645.5
31455,8035085.0
31456,5434285.5
31457,5336307.0
31458,16787330.0
31459,6438178.0
31460,5487248.5
31461,4238688.5
31462,3696958.0
31463,6158939.0
31464,7117713.0
31465,5879462.5
31466,43407944.0
31467,3151331.75
31468,10991901.0
31469,5412340.5
31470,6273026.5
31471,12046434.0
31472,2741710.25
31473,7399267.5
31474,4087545.25
31475,7707577.5
31476,28507452.0
31477,6501911.0
31478,5154045.5
31479,6086453.5
31480,6902909.5
31481,7433989.0
31482,8923067.0
31483,7356972.0
31484,6496308.0
31485,3376880.0
31486,2835055.75
31487,4444611.5
31488,14045776.0
31489,7278254.0
31490,4934307.5
31491,6116665.5
31492,7653353.5
31493,9041760.0
31494,5505925.5
31495,5934703.5
31496,5896555.0
31497,5094470.5
31498,6233149.0
31499,11727585.0
31500,10476509.0
31501,8519900.0
31502,9597937.0
31503,4726538.5
31504,9417449.0
31505,19444286.0
31506,7076460.0
31507,7187075.5
31508,6996892.5
31509,5717121.5
31510,6085513.5
31511,5406320.0
31512,6304897.5
31513,20037958.0
31514,23895450.0
31515,2288441.75
31516,11671841.0
31517,6197602.5
31518,7576072.5
31519,5693953.0
31520,6680525.5
31521,4680810.5
31522,4502938.5
31523,6790066.0
31524,8638336.0
31525,11770611.0
31526,6032377.0
31527,6864538.0
31528,4007755.0
31529,5455242.5
31530,6942415.5
31531,8729658.0
31532,6060077.5
31533,15033120.0
31534,7448586.5
31535,10426433.0
31536,8117822.0
31537,4555431.0
31538,5355670.5
31539,3828422.75
31540,8796288.0
31541,3066139.75
31542,5839163.0
31543,3627589.75
31544,5358782.0
31545,7861327.5
31546,12712945.0
31547,5526157.5
31548,5288330.0
31549,6130985.5
31550,5298775.0
31551,4875105.5
31552,7472286.0
31553,6351227.5
31554,7999264.5
31555,4001900.0
31556,6989643.0
31557,6178871.0
31558,10290604.0
31559,2999220.0
31560,7227732.5
31561,7396995.5
31562,28845250.0
31563,3478108.0
31564,8423556.0
31565,10230269.0
31566,5638295.5
31567,19643756.0
31568,6580831.0
31569,7036755.0
31570,7287185.5
31571,5633904.5
31572,3564061.0
31573,5053123.5
31574,11314311.0
31575,5991303.5
31576,6559915.0
31577,5473403.5
31578,8977970.0
31579,6297332.0
31580,7790278.0
31581,5700994.5
31582,5859384.0
31583,7817651.0
31584,4256739.5
31585,7170337.0
31586,14045883.0
31587,15147443.0
31588,8495405.0
31589,3738478.75
31590,5771321.5
31591,6379546.5
31592,8281675.0
31593,6669951.5
31594,6994797.5
31595,5417732.0
31596,3824996.0
31597,6036336.0
31598,3694941.75
31599,6763587.5
31600,7278226.0
31601,14710080.0
31602,5832117.0
31603,11935556.0
31604,3721188.0
31605,5487248.5
31606,7023641.0
31607,7687353.5
31608,5713807.5
31609,5719913.5
31610,7253488.5
31611,5805957.0
31612,5976608.5
31613,5163964.5
31614,12041288.0
31615,8915242.0
31616,10230074.0
31617,4777881.5
31618,7675588.5
31619,9694104.0
31620,4709539.5
31621,4929223.5
31622,34419228.0
31623,9001495.0
31624,5126085.0
31625,9856309.0
31626,5275279.0
31627,7541097.0
31628,10421383.0
31629,8849145.0
31630,4031856.75
31631,6246127.5
31632,16371295.0
31633,4184841.75
31634,7966794.0
31635,14785099.0
31636,5839447.0
31637,6289272.0
31638,7016718.5
31639,3663381.0
31640,11337923.0
31641,4151645.5
31642,3333612.75
31643,5599660.0
31644,10064443.0
31645,6102384.5
31646,9146265.0
31647,5123475.0
31648,11999904.0
31649,5284463.5
31650,6671217.5
31651,11822181.0
31652,5639086.0
31653,5440913.0
31654,5267979.5
31655,4629331.5
31656,24732818.0
31657,6399545.5
31658,4684798.5
31659,7911191.5
31660,5508562.0
31661,5000572.5
31662,7452231.5
31663,4066657.75
31664,3738714.0
31665,4310791.5
31666,4173905.0
31667,7221724.5
31668,10244464.0
31669,11654889.0
31670,7366836.5
31671,6067902.0
31672,8681058.0
31673,7012671.0
31674,7780099.0
31675,8001576.0
31676,7437172.5
31677,5344206.0
31678,5231267.0
31679,8039201.0
31680,6724316.5
31681,6698107.5
31682,3569622.75
31683,7170337.0
31684,5493626.0
31685,3571982.5
31686,10826380.0
31687,9792224.0
31688,10630028.0
31689,4098236.5
31690,7036983.0
31691,3812857.25
31692,4594537.0
31693,6547296.5
31694,8379089.0
31695,7535921.0
31696,3043422.25
31697,5526141.5
31698,2983581.0
31699,5179056.0
31700,3920590.75
31701,8713580.0
31702,6027402.5
31703,7994612.0
31704,6190159.5
31705,9173607.0
31706,5120515.0
31707,12021553.0
31708,8582285.0
31709,5521532.0
31710,12020796.0
31711,6942309.5
31712,6439314.0
31713,6024517.5
31714,5481197.0
31715,5311672.0
31716,5573383.5
31717,9959680.0
31718,5304165.0
31719,8087855.0
31720,3371448.25
31721,4815897.0
31722,5828686.5
31723,5072030.0
31724,5948314.0
31725,5496188.5
31726,9836627.0
31727,5774030.0
31728,4758610.0
31729,7040346.0
31730,3713123.25
31731,7729167.0
31732,7260617.0
31733,3769492.75
31734,4684999.5
31735,3097177.25
31736,6533767.0
31737,6034454.0
31738,5990737.5
31739,6037470.5
31740,7294277.5
31741,12269979.0
31742,13835403.0
31743,7888446.5
31744,5098815.5
31745,3985948.25
31746,9949959.0
31747,5351208.5
31748,17963450.0
31749,6029564.5
31750,8692258.0
31751,8496694.0
31752,4271419.5
31753,3441588.75
31754,5881408.5
31755,12038624.0
31756,2192981.0
31757,5580989.5
31758,5729123.5
31759,6876725.5
31760,6439246.5
31761,13442024.0
31762,2595249.5
31763,12470860.0
31764,6260392.5
31765,3578600.75
31766,8698577.0
31767,3661732.25
31768,7425797.5
31769,10296258.0
31770,3762654.5
31771,4297008.5
31772,7288770.5
31773,5434684.5
31774,6827194.0
31775,8860587.0
31776,2205805.25
31777,4414020.5
31778,9494860.0
31779,8764260.0
31780,7499443.0
31781,7530978.0
31782,6268732.5
31783,3582650.75
31784,5685786.0
31785,5573511.0
31786,5036093.0
31787,6823705.0
31788,5565958.0
31789,6456076.5
31790,4255554.0
31791,8297066.5
31792,6880904.5
31793,8124506.0
31794,7201758.5
31795,5311748.0
31796,5220298.0
31797,12955825.0
31798,8146937.0
31799,4511763.5
31800,5446094.0
31801,3241538.75
31802,6836276.0
31803,8119804.5
31804,4669152.0
31805,3241183.25
31806,6971070.0
31807,6356414.5
31808,7330701.5
31809,5874429.5
31810,4115818.75
31811,7519803.5
31812,6501768.0
31813,6904812.5
31814,5475617.0
31815,6371940.0
31816,4216409.0
31817,3058943.25
31818,6108644.0
31819,6453269.5
31820,9747167.0
31821,9828563.0
31822,3895218.25
31823,5314519.5
31824,3592651.5
31825,5323005.5
31826,5830565.5
31827,7032327.5
31828,5488855.0
31829,7638682.5
31830,6275862.5
31831,2842791.0
31832,11343872.0
31833,10575809.0
31834,7031060.0
31835,5003954.5
31836,7688094.0
31837,3540675.0
31838,7049732.0
31839,5192196.0
31840,9386623.0
31841,5498789.0
31842,7103608.0
31843,3573049.0
31844,6618374.0
31845,7913191.0
31846,5022366.0
31847,4503660.0
31848,6189304.0
31849,8774973.0
31850,6861278.5
31851,12019031.0
31852,8079675.5
31853,10122564.0
31854,6769853.5
31855,4933065.5
31856,6292613.5
31857,10009213.0
31858,11311657.0
31859,35801056.0
31860,7300060.5
31861,14430239.0
31862,7516376.5
31863,10923432.0
31864,3236108.75
31865,6106681.0
31866,3295714.75
31867,6790059.5
31868,5253109.5
31869,8766675.0
31870,3559743.5
31871,5253184.5
31872,10562262.0
31873,6815777.0
31874,5531709.5
31875,5960147.5
31876,5646755.0
31877,23058886.0
31878,3605454.0
31879,8316713.0
31880,9527714.0
31881,4877737.5
31882,13623166.0
31883,5525409.0
31884,5227671.5
31885,4645917.0
31886,7804019.5
31887,8402639.0
31888,4036954.5
31889,11280395.0
31890,5329497.0
31891,3525405.25
31892,4094392.5
31893,18473992.0
31894,7518097.0
31895,3497863.5
31896,4044638.75
31897,3419805.25
31898,4234204.0
31899,4351638.5
31900,5919097.5
31901,7531631.5
31902,7466651.5
31903,5993915.0
31904,4298271.0
31905,7270421.5
31906,4637099.5
31907,4000591.0
31908,4049003.5
31909,6960972.0
31910,4436108.5
31911,4160575.5
31912,6808578.5
31913,5710490.0
31914,6664896.5
31915,7661715.0
31916,4310277.5
31917,5997683.5
31918,4905882.5
31919,6850935.0
31920,4062506.25
31921,4839137.0
31922,5511126.0
31923,7762023.5
31924,9066974.0
31925,6724303.5
31926,8415149.0
31927,10823242.0
31928,7418606.0
31929,14874964.0
31930,7942867.0
31931,5173818.0
31932,7870622.0
31933,7686569.0
31934,5736209.0
31935,5427299.0
31936,3666589.5
31937,5763088.0
31938,5551104.5
31939,4213591.5
31940,7857932.5
31941,27459780.0
31942,5298068.0
31943,8068041.0
31944,3666810.0
31945,5951287.0
31946,10819836.0
31947,8147271.0
31948,7029404.0
31949,10323178.0
31950,11796053.0
31951,5895205.5
31952,5619491.0
31953,3885901.75
31954,9977743.0
31955,4679097.0
31956,8994218.0
31957,4325806.5
31958,4186794.0
31959,12099327.0
31960,6888901.5
31961,8142331.0
31962,4330442.0
31963,6683654.5
31964,5249383.5
31965,6031059.5
31966,13387576.0
31967,13535854.0
31968,7516857.0
31969,20848820.0
31970,5486913.5
31971,4376414.0
31972,5371911.5
31973,5369299.5
31974,7563121.5
31975,4282918.5
31976,4316444.0
31977,8252865.5
31978,5541589.0
31979,4993943.0
31980,5267954.0
31981,6113195.5
31982,7252389.0
31983,10607749.0
31984,6870190.0
31985,5305778.5
31986,4480300.0
31987,6617181.0
31988,7199478.5
31989,11389118.0
31990,3586650.5
31991,8940410.0
31992,5067094.0
31993,9171368.0
31994,7480271.5
31995,6395665.0
31996,11295617.0
31997,5433073.0
31998,4016245.25
31999,5536132.0
32000,6785728.5
32001,43527164.0
32002,21007250.0
32003,9395095.0
32004,7449226.0
32005,5268270.5
32006,13619165.0
32007,10251169.0
32008,6837723.5
32009,4091266.0
32010,7489472.5
32011,5497231.5
32012,2062318.625
32013,6268858.0
32014,5230963.0
32015,8684560.0
32016,6738150.5
32017,9731117.0
32018,7458808.5
32019,5372106.5
32020,5946516.0
32021,7945382.0
32022,5244194.5
32023,4342588.0
32024,6420201.0
32025,5482504.0
32026,4757108.0
32027,7888078.0
